video_id,title,publishedAt,channelId,category,channelTitle,categoryId,trending_date,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,publish_date,publish_time,publish_hour,days_before_trend,views_per_day
z_WT4aXhD0w,Tumse Milke Dilka Jo Haal | Main Hoon Na | Cute Love Story | TikTok  Famous Song,2019-11-16T02:30:14.000Z,UC4DLvb5xZ9OLcVM1KC_R97g,Music,unknown boy varun,10,2019-11-21,[none],1716479,45359,3975,1462,https://i.ytimg.com/vi/z_WT4aXhD0w/default.jpg,False,False,2019-11-16,02:30:14,2,5,343295.8
C2kzr3TT9GE,Media Bol Ep 119: The Electoral Bond Fraud and Truth about JNU,2019-11-19T16:00:04.000Z,UChWtJey46brNr7qHQpN6KLQ,News & Politics,The Wire,25,2019-11-21,The Wire|The Wire Videos|Top News|India|The Wire News|JNU|आज़ादी|Media|Zee News|Big Media|JNU Students|Sansad March|Sansad Marg|Protest|Freedom of Expression|Arfa Khanum Sherwani|Arfa Ka India|democracy|Jawaharlal Nehru University|Lathicharge|50 Detained|fee hike|JNUTA|फीस वृद्धि|विश्वविद्यालय|संसद|AISA|MHRD|JNU Adda|Narendra Modi|Delhi|UGC|Azadi|JNUSU|ABVP|BJP|Electoral Bond|इलेक्टोरल बॉन्ड|चुनाव आयोग|आरबीआई|RBI|CBI|Election Commission,110948,4220,303,721,https://i.ytimg.com/vi/C2kzr3TT9GE/default.jpg,False,False,2019-11-19,16:00:04,16,2,55474.0
MB-ZcJEWSPM,सुबह की भागदौड़ मे बनाये ब्रेड व अंडे का हेल्दी और टेस्टी नाश्ता जिसे खाने के बाद पेट भरेगा मन नही,2019-11-19T11:30:48.000Z,UCfD08FDOGbzIxCduGKkJ0Xg,Howto & Style,bharatzkitchen HINDI,26,2019-11-21,bread se banne wali recipe|bread se banne wala nasta|bread se banne wali dishes|bread uttapam|breakfast recipes|easy breakfast|breakfast recipe for kids|healthy recipe for kids|french toast,166424,5354,222,264,https://i.ytimg.com/vi/MB-ZcJEWSPM/default.jpg,False,False,2019-11-19,11:30:48,11,2,83212.0
kUlWhxm0Y0M,[BANGTAN BOMB] Everyone loves bread~!  - BTS (방탄소년단),2019-11-20T10:00:03.000Z,UCLkAepWjdylmXSltofFvsYQ,Music,BANGTANTV,10,2019-11-21,방탄소년단|BTS|BANGTAN|HIPHOP|알엠|RM|슈가|SUGA|제이홉|jhope|지민|JIMIN|뷔|정국|JUNGKOOK|진|JIN,763512,184629,377,7319,https://i.ytimg.com/vi/kUlWhxm0Y0M/default.jpg,False,False,2019-11-20,10:00:03,10,1,763512.0
oNCfKOquFvM,Psycho - Unna Nenachu Lyric| Udhayanidhi Stalin | Ilayaraja | Mysskin ...,2019-11-18T11:30:02.000Z,UCTNtRdBAiZtHP9w7JinzfUg,Music,SonyMusicSouthVEVO,10,2019-11-21,Sony Music South|Sony Music|Latest Tamil Songs|Tamil Trailers|Tamil Song Videos|Tamil HD Videos|Latest Song|Tamil song|Tamil Latest Song|Tamil Latest Songs 2018|Tamil Latest Songs 2019|Latest songs in Tamil|Songs in Tamil|Latest Tamil Movies|Tamil Movie Songs|Latest Video Songs Tamil|latest Tamil Love Songs|Latest Tamil Hit Songs|New Tamil Songs|Udhayanidhi stalin|Aditi Rao Hydari|Nithya Menen|Singampuli|Ram|Ilayaraja,961826,51246,958,3533,https://i.ytimg.com/vi/oNCfKOquFvM/default.jpg,False,False,2019-11-18,11:30:02,11,3,320608.6666666667
sC-Ffsk9hcM,08 November Croadpati Movie Scenes | Aziz Nazar & Gullu Dada knows about demonetization,2019-11-20T10:30:11.000Z,UCDpCa-bGxbXS6CiZ5fOJLsg,Entertainment,Silly Monks Deccan,24,2019-11-21,08 November Croadpati|08 November Croadpati trailer|08 November Croadpati teaser|08 November Croadpati movie|08 November Croadpati hindi movie|08 November Croadpati hyderbadi movie|08 November Croadpati 2018 movie|Gullu Dada|Aziz Naser|gullu dada comedy movies|Aziz Naser comedy movies|silly monks deccan|hyderabadi movies 2019|hyderabadi movies|hyderabadi new movies|hyderabadi movies new gullu dada|gullu dada comedy|aziz naser comedy,44180,1235,35,21,https://i.ytimg.com/vi/sC-Ffsk9hcM/default.jpg,False,False,2019-11-20,10:30:11,10,1,44180.0
vzbjv0JGNzg,മീൻ ഇതുപോലെ തയ്യാറാക്കി നോക്കൂ...😋😋😋😋തക്കാളി പൊട്ടിച്ച മത്തി കറി|| Mathi Curry || Fish Recipe,2019-11-20T07:45:01.000Z,UCOH_ioSD8yxFCfKNuiWiloQ,Howto & Style,Shamees Kitchen,26,2019-11-21,fish recipe|fish curry|mathi curry|mathi recipe|kerala fish|kerala fish curry|meen curry|sardine fish|sardine recipe|chalakkari|chala curry|chala mulakittath|thakkali potticha mathi curry|nadan meen curry|meen kulambu|kulambu curry|curry recipe|curry|fish|instant fish curry|instant meen recipe|fish roast|fish fry|fish mulakiottath|meen mulakittath|tomato with fish|fish with tomato,86310,0,0,822,https://i.ytimg.com/vi/vzbjv0JGNzg/default.jpg,False,True,2019-11-20,07:45:01,7,1,86310.0
pXz-IHcY-fw,"Bigil - Moviebuff Sneak Peek 03 | Vijay, Nayanthara - Directed by Atlee Kumar | AR Rahman",2019-11-16T05:00:12.000Z,UCmAyYoNuOheCdlHnsBsRu3w,Entertainment,Moviebuff Tamil,24,2019-11-21,Moviebuff|Moviebuff Sneak Peek|MBSneakPeek|Tamil Movie|Tamil Movie Trailer|Tamil Movie Teaser|New Tamil Movie 2019|making video|promo|teaser|Vijay|Nayanthara|Anandaraj Selvaraj|Yogi Babu|Atlee Kumar|bigil songs|bigil official trailer,4049811,150961,5946,3231,https://i.ytimg.com/vi/pXz-IHcY-fw/default.jpg,False,False,2019-11-16,05:00:12,5,5,809962.2
aXNjkwqlpks,Punjabi Singers in BIGG BOSS | Aman Aujla,2019-11-18T11:30:40.000Z,UCWQq1uxDJGUkBopv5MKiLUA,Entertainment,Aman Aujla,24,2019-11-21,bigg boss|shenaz gill|bigg boss season 13|aman aujla|new punjabi songs|babbu maan|sidhu moose wala|karan aujla|himanshi khurana|bigg boss video|new punjabi video|roast video|spoof video,355338,25915,1124,2622,https://i.ytimg.com/vi/aXNjkwqlpks/default.jpg,False,False,2019-11-18,11:30:40,11,3,118446.0
eN-jCY4ZxJ0,"Today Breaking News ! आज 20 नवम्बर 2019 के मुख्य समाचार, PM Modi news, sbi, बैंक, Free LPG, Wehdar",2019-11-19T16:24:07.000Z,UCYgT6J0U3pxRQngmVwpha1w,News & Politics,My Smart Guide,25,2019-11-21,today breaking news|20 नवम्बर 2019 के मुख्य समाचार बड़ी खबरें|dls news|dls bhai|prime minister|narendra modi|birthday|modi speech today|headlines news|dls news aaj ki taza khabar|sbi news|बैंक|2019|today news|petrol price|latest news|aaj ki taja khabar|pnb|बड़ी खबरें|criclet|मौसम|weather news|my smart guide|live|chandrayaan-2|rbi|nasa|isro|lander vikram|20 november 2019|news|new rules|india today|supreme court|ayodhya ram mandir|who report|election,131333,1361,190,378,https://i.ytimg.com/vi/eN-jCY4ZxJ0/default.jpg,False,False,2019-11-19,16:24:07,16,2,65666.5
A7lmHOd4ODs,"वैज्ञानिकों द्वारा खोजे गए सबसे अजीब जानवर,जो आपको हैरान कर देंगे \ wild animals",2019-11-20T13:48:53.000Z,UC55O030J0MzZ7arHcrgXdyw,Education,Rahasya Talk Show,27,2019-11-21,rahasya|rahasya talk show|wild animals|animal|animals|sea animals,20362,437,63,15,https://i.ytimg.com/vi/A7lmHOd4ODs/default.jpg,False,False,2019-11-20,13:48:53,13,1,20362.0
Yl9VBJnDMp0,Realme X2 Pro vs Redmi K20 ProRealme X2 Pro vs Redmi K20 Pro | Konsa lu?,2019-11-20T14:15:00.000Z,UCdiHpeH9fr4DMK_3wbUZapA,Science & Technology,Sharmaji Technical,28,2019-11-21,realme x2 pro vs redmi k20 pro|realme x2 pro review|realme x2 pro vs|x2 pro vs k20 pro|realme x2 pro camera|realme x2 pro vs k20 pro|realme x2 pro india|realme x2 pro speedtest|realme x2 pro gaming|redmi k20 pro india|realme x2 pro indian unit|redmi k20 pro comparison|best phone under 30k|realme x2 pro|realme x2 pro unboxing|realme x2 pro unboxing in hindi|realme x2 pro first look|realme x2 pro hands on|realme x2 pro penta cameras,20528,2348,56,317,https://i.ytimg.com/vi/Yl9VBJnDMp0/default.jpg,False,False,2019-11-20,14:15:00,14,1,20528.0
SBmKOYNo5qI,"Mundina Nildana - Official Trailer I Praveen Tej, Radhika Narayan, Ananya Kashyap I Vinay Bharadwaj",2019-11-18T12:30:07.000Z,UCPSb5hoJuGd_M421vocSM2A,Film & Animation,PRK Audio,1,2019-11-21,mundina nildana|puneeth rajkumar|prk|kannada movies|mundina nildana kannada song|ananya kashyap|trending|sandalwood|kannada|kannada trending|vinay bharadwaj|Vasuki Vaibhav|radhika chetan|mundina Nildana|mundina nildana trailer|mundina nildana film|mundina nildana kannada movie trailer|mundina nildana kananda trailer|kannada latest trailers|kannada trailers 2019|mundina nildana video|Praveen tej|mundina nildana kannada movie|mundina nildana songs,655338,14502,409,667,https://i.ytimg.com/vi/SBmKOYNo5qI/default.jpg,False,False,2019-11-18,12:30:07,12,3,218446.0
KJKMZNBfkAs,TikTok Kastangal| Episode 3|Kichdy,2019-11-19T06:30:00.000Z,UCMKDKhUdGfIIYKFkIJWoONg,Entertainment,Kichdy,24,2019-11-21,tiktok|tiktok kastangal|tiktok trolls|tiktok comedy in tamil|funny tiktok tamil|tamil tiktok videos|tiktok trolls in tamil|tamil tiktok comedy|funny tik tok videos|tiktok memes|tamil comedy|ahmed meeran trolls|meera mithun tiktok troll|gp muthu troll|gp muthu rowdy baby surya|fight|kichdy,117352,8111,307,1137,https://i.ytimg.com/vi/KJKMZNBfkAs/default.jpg,False,False,2019-11-19,06:30:00,6,2,58676.0
qHDrp1jej7s,ഇങ്ങനൊരു Milk Cake കഴിച്ചിട്ടുണ്ടോ / ഒരു SURPRISE ഉണ്ടുട്ടോ / /How to make Milk Cake Without Oven,2019-11-20T08:41:28.000Z,UCFmnW6zGbkXO197y--rjn5g,Nonprofits & Activism,Ayesha's Kitchen,29,2019-11-21,Milk cake|tres leches cake|italian cake|tea cake|hot milk cake|easy milk cake without oven|no oven cakes|christmas cake|easy cake for christmas|paal cake|milky cake|ayeshas kitchen cakes,49558,1959,53,4483,https://i.ytimg.com/vi/qHDrp1jej7s/default.jpg,False,False,2019-11-20,08:41:28,8,1,49558.0
l5X83D2Br0U,"Big Bulletin | MTB Nagaraj Lashes Out At Bachegowda, Siddaramaiah & Kumaraswamy | Nov 19, 2019",2019-11-19T17:47:34.000Z,UCl-OodciBGZ0k8K8rBZGe4w,News & Politics,Public TV | ಪಬ್ಲಿಕ್ ಟಿವಿ,25,2019-11-21,Public TV|Public TV Live|Kannada Live News|Kannada latest news|Karnataka Latest News|Karnataka Politics|Karnataka Political Developments|HR Ranganath|Sandalwood News|public tv kannada live|big bulletin yesterday|big bulletin live today|big bulletin|big bulletin Nov 19|big bulletin latest news|public tv big bulletin kannada live|big bulletin public tv live today,68984,296,99,23,https://i.ytimg.com/vi/l5X83D2Br0U/default.jpg,False,False,2019-11-19,17:47:34,17,2,34492.0
dgnhX3fyAkM,Rangbaaz Phirse | Official Trailer | Jimmy Shiergill | A ZEE5 Original | Premieres 20th Dec on ZEE5,2019-11-20T04:36:02.000Z,UCXOgAl4w-FQero1ERbGHpXQ,Entertainment,ZEE5,24,2019-11-21,zee5 original|ranvir shorey|web series|best web series 2018|gulley boys|online webseries|rangbaaz trailer|saqib salim|rangbaaz zee5|indian web series|tigmanshu dhuliya|rangbaaz official trailer|ahana kumra|official trailer|zee5 thriller series|ranvir shorey movies list|ranvir shorey movies|trending series 2018|trending series to watch|trending series hindi|best web series 2018 youtube|rangbaaz official trailer reaction,524031,3943,111,166,https://i.ytimg.com/vi/dgnhX3fyAkM/default.jpg,False,False,2019-11-20,04:36:02,4,1,524031.0
Y210vkaDIIU,"Ananya Panday reacts to trolls, leaves messages for Janhvi, Alia, Katrina | Ankhiyon Se | Undercover",2019-11-20T08:00:13.000Z,UCkJZQddO3XTCdcLjN019FjA,Entertainment,PINKVILLA,24,2019-11-21,akhiyon se goli maare|ankhiyon se goli mare|bollywood romantic song|latest hindi movies|bollywood song|pati patni aur woh songs 2019|pati patni aur woh|pati patni aur woh songs|bhumi pednekar|ananya pandey|kartik aaryan|ayushmann khurrana|dheeme dheeme|neha kakkar songs|songs 2019|Mika Singh|Tulsi Kumar|tulsi kumar song|tulsi kumar new song|pati patni aur woh song|ananya panday song|ananya panday interview|ananya panday birthday|ananya panday elle,69851,2884,277,419,https://i.ytimg.com/vi/Y210vkaDIIU/default.jpg,False,False,2019-11-20,08:00:13,8,1,69851.0
DvpX5aGQJc8,BAUAA -  SHAADI KE LIYE LADKA | BAUA,2019-11-20T06:33:45.000Z,UCAOUvZhWsj2D9xw3ImHA1sw,Entertainment,Red FM India,24,2019-11-21,bauaa|baua|baua redfm|redfm bauaa|rj raunac|redfm bauaa red fm|Masti|Pranks|Funny|935 Red TV|calls|radio call|delhi fm band|FM|delhi|radio prank|call|hindi prank call|bauaa delhi|fm prank|radio prank call delhi|prank collection|prank|prank call|bauaa collection|Red|93.5|fm baua|radio|funny radio call|fm call|funny radio|funny|prank call collection|calling|bajaate raho|Red FM|93.5 Red FM|Entertainment|Bauaa|93.5 red fm,39275,3214,52,120,https://i.ytimg.com/vi/DvpX5aGQJc8/default.jpg,False,False,2019-11-20,06:33:45,6,1,39275.0
SryFR4rhtjc,Chinese Street Food - RARE Muslim Wedding in Islamic China + 9 WHOLE LAMB!!  NEVER SEEN Before!,2019-11-20T14:00:07.000Z,UCiAq_SU0ED1C6vWFMnw8Ekg,Travel & Events,The Food Ranger,19,2019-11-21,the food ranger|trevor james|food ranger|food|street food|chinese street food|chinese food|muslim chinese food|muslim chinese street food|halal|halal food china|chinese muslim food|street food videos|best street food|street food in china|china street food|street food china|muslim food|best chinese food|food videos|trevor james china|islamic food in china|islamic food|street food chinese|street|best|muslim wedding in china|food ranger china,228330,6835,222,837,https://i.ytimg.com/vi/SryFR4rhtjc/default.jpg,False,False,2019-11-20,14:00:07,14,1,228330.0
AerkRmELWrE,#Vlog 🤔అసలు ఏమి జరిగిందో మీరే చూడండి//ఎందుకు paper lo వేశారో/లాప్సి,2019-11-20T02:30:29.000Z,UCwO-q3arVsOqSVKWEWSx1UQ,Autos & Vehicles,mana inty tip's,2,2019-11-21,[none],65465,0,0,208,https://i.ytimg.com/vi/AerkRmELWrE/default.jpg,False,True,2019-11-20,02:30:29,2,1,65465.0
Yx4pek0XD0w,সংসার ছেড়ে চলে যেতে চাইলেও সকলের খুঁটিনাটি সব বিষয়ে এখনও একইরকম খেয়াল রাখে শ্ৰীময়ীI,2019-11-20T12:38:11.000Z,UCvMd32ON30vh2bd-_A5KA1A,Entertainment,Star Jalsha,24,2019-11-21,[none],170436,2789,65,42,https://i.ytimg.com/vi/Yx4pek0XD0w/default.jpg,False,False,2019-11-20,12:38:11,12,1,170436.0
5ZemEgs3fFA,Ranjit Bawa (Full Song) Impress | Desi Crew | Bunty Bains | Latest Punjabi Songs 2019,2019-11-14T04:32:59.000Z,UCcvNYxWXR_5TjVK7cSCdW-g,Music,T-Series Apna Punjab,10,2019-11-21,new song|latest song|songs 2019|new songs|latest songs|punjabi songs|punjabi bhangra|punjabi songs new|punjabi songs latest|punjabi song status|punjabi song dj|punjabi|latest punjabi songs 2019|latest punjabi songs|new punjabi songs|latest song 2019|latest punjabi song|Sukh Sanghera|Bunty Bains|Desi Crew|Ranjit Bawa|Impress|ranjit bawa new song|ranjit bawa song|desi crew new song|impress ranjit bawa|ranjit bawa new song impress,7204793,172217,4474,8201,https://i.ytimg.com/vi/5ZemEgs3fFA/default.jpg,False,False,2019-11-14,04:32:59,4,7,1029256.1428571428
6p5B4tvUrxQ,Mangala Gowri Maduve - Episode -2170 & 2171 - Highlights - ಮಂಗಳಗೌರಿ ಮದುವೆ,2019-11-20T05:57:46.000Z,UCGDwFBgtKO4M7AaTCY3jMLw,Entertainment,Colors Kannada,24,2019-11-21,Colors Kannada|ETV Kannada|colorskannada|VOOT|clips|Puttagowri Maduve voot clip|Puttagowri Maduve full episode online|watch Puttagowri Maduve online|Puttagowri Maduve|putta gowri maduve|drama|social drama|child marriage|orthodox rituals|7:00pm|Dharma|Sagari|Gowry|Jagadish|Mahesh|Mangala Gowri Maduve|Mangala Gowri Maduve Highlights|show highlights|ಮಂಗಳಗೌರಿ ಮದುವೆ|Episode 2170|Episode 2171,39245,123,28,2,https://i.ytimg.com/vi/6p5B4tvUrxQ/default.jpg,False,False,2019-11-20,05:57:46,5,1,39245.0
R3JGiM7KetI,Special dinner vlog/Mushroom white sauce pasta/Movie night,2019-11-20T07:46:44.000Z,UCMd07ilsid_BHjBkOVXTN3g,People & Blogs,Innaiku Enna Samayal,22,2019-11-21,whitesaucepasta|pastarecipes|innaikuennasamayal,66303,1920,149,481,https://i.ytimg.com/vi/R3JGiM7KetI/default.jpg,False,False,2019-11-20,07:46:44,7,1,66303.0
NcPDtbFgC3k,Girls Problems! Fashion Hacks and Simple Clothes DIY,2019-11-19T11:27:55.000Z,UCeYTfGpNCmVhlxjQxBDrGPA,Howto & Style,Mr DegrEE,26,2019-11-21,Girls|Problem|Outfit|DIY|Fashion|Hacks|Life hacks|Clothes|Funny,784160,8133,737,225,https://i.ytimg.com/vi/NcPDtbFgC3k/default.jpg,False,False,2019-11-19,11:27:55,11,2,392080.0
FkYxG7au-xU,20/11/19 | ஆதி பார்வதி தோற்க்க நந்தினியின் சதி என்ன தெரியுமா,2019-11-20T03:45:00.000Z,UCu37EYTCokmDZhxFAQ5prGA,People & Blogs,Apple TV,22,2019-11-21,Sembaruthi|Sembaruthi Serial|Sembaruthi Serial 20/11/19|Sembaruthi Serial 20/11/19 today|Sembaruthi Serial 20/11/19 today full episode|sembaruthi serial today episode|sembaruthi today promo|zee tamil shows|zee tamil live|sembaruthi serial today episode 20/11/19|sembaruthi serial today full episode 20/11/19|sembaruthi today episode|sembaruthi today episode 20/11/19|sembaruthi today full episode 20/11/19|sembaruthi today episode promo 20/11/19|sembaruthi today,73749,631,42,21,https://i.ytimg.com/vi/FkYxG7au-xU/default.jpg,False,False,2019-11-20,03:45:00,3,1,73749.0
shTfXVONjG0,Lt. Col. Vindman Claps Back At Republicans During Impeachment Testimony,2019-11-20T04:50:00.000Z,UCMtFAi84ehTSYSE9XoHefig,Entertainment,The Late Show with Stephen Colbert,24,2019-11-21,The Late Show|Late Show|Stephen Colbert|Steven Colbert|Colbert|celebrity|celeb|celebrities|late night|talk show|comedian|comedy|CBS|joke|jokes|funny|funny video|funny videos|humor|hollywood|famous,1749026,38494,728,4045,https://i.ytimg.com/vi/shTfXVONjG0/default.jpg,False,False,2019-11-20,04:50:00,4,1,1749026.0
o1vKigG0Sls,"Dinesh, Viraj Bhatt की सबसे बड़ी हिट देशभक्ति भोजपुरी फिल्म 2019 | Azadi Hindustan Ke",2019-11-18T12:33:17.000Z,UCJYbq9M3zPrKbYtfMCd_IGg,Entertainment,Aaryaa Digital,24,2019-11-21,new bhojpurifilm|singer khesari lal yadav|amrapali dubey|new bhojpuri movie 2019|super hit movie|latest movie|MERI JUNG|नई रिलीज़ भोजपुरी मूवी|भोजपुरी मूवी|2019|Khesari Lal Yadav|Akshara|Real Army|bhojpuri cinema|bhojpuri movie|bhojpuri film|hit action movie|Mera Vatan|Azadi|Azadi Hindustan Ke,565166,1273,491,0,https://i.ytimg.com/vi/o1vKigG0Sls/default.jpg,True,False,2019-11-18,12:33:17,12,3,188388.66666666666
7Luxk1s4zJU,বিশাল বড় ২ টি সুখবর রাজ্যবাসির জন্য || 2 Latest Update today,2019-11-19T22:30:23.000Z,UCXhlnxZ2O2oIowdvl6w_vrg,Education,Online Tech Information,27,2019-11-21,[none],125674,2041,279,272,https://i.ytimg.com/vi/7Luxk1s4zJU/default.jpg,False,False,2019-11-19,22:30:23,22,2,62837.0
7TKIip4EFqI,"Today's GK - 19 November, 2019",2019-11-19T17:30:13.000Z,UCzLqOSZPtUKrmSEnlH4LAvw,Education,Drishti IAS,27,2019-11-21,Today's GK|GS|Daily News|today news|Today news live|today news paper|today's international news|today's state news|UPSC|PCS|News|Drishti IAS|Drishti|Drishti Youtube|Drishti videos|Today|CURRENT NEWS|DAILY NEWS,36001,2523,33,342,https://i.ytimg.com/vi/7TKIip4EFqI/default.jpg,False,False,2019-11-19,17:30:13,17,2,18000.5
JPPlEuhEVWg,തുടർ തിരിച്ചടികളിൽ അടി പതറി ബി ജെ പി. മോദി യുഗത്തിന് അവസാനമാകുന്നു.,2019-11-19T14:24:56.000Z,UCOjjNYJzMhebTcrhrH5E98g,People & Blogs,42K ONLINE,22,2019-11-21,for to k|42k online|kerala news|kannur news|kerala online news|kerala viral news,47648,1070,223,165,https://i.ytimg.com/vi/JPPlEuhEVWg/default.jpg,False,False,2019-11-19,14:24:56,14,2,23824.0
csJgKEeg8A0,मायक्रोवेव्ह मध्ये बनवा २५ मिनिटांत जेवण | 3 Microwave Meals | Microwave Meals | MadhurasRecipe,2019-11-20T05:46:59.000Z,UCmbua9iiakRr6nuCXxxsKSQ,Howto & Style,MadhurasRecipe Marathi,26,2019-11-21,Madhurasrecipe|Marathi Recipe|Maharashtrian Recipes|Marathi Padarth|Maharashtrian Padarth|Veg Pulao Recipe in Microwave|Butter Panner in microwave|Masala Papad in Microwave|How to use microwave|7 Dorm-Friendly Microwave Meals|5 Easy Microwave Recipes|5 Microwave Mug Meals|Veg Pulav recipe in marathi|paneer masala recipe in marathi|masala papad recipe|fruit custard in microwave|fruit salad recipe|Microwave Cooking|Microwave Meal|how to cook food in microwave,30299,1159,54,430,https://i.ytimg.com/vi/csJgKEeg8A0/default.jpg,False,False,2019-11-20,05:46:59,5,1,30299.0
35uh92S8KzI,Gannavaram YSRCP Leader Yarlagadda Venkatrao Press Meet || Vallabhaneni Vamsi || Sakshi TV,2019-11-20T06:51:18.000Z,UCZ9m4KOh8Ei60428xeGYDCQ,News & Politics,Sakshi TV,25,2019-11-21,Gannavaram YSRCP Leader Yarlagadda Venkatrao Press Meet|Vallabhaneni Vamsi|Gannavaram YSRCP Leader Yarlagadda|YSRCP Leader Yarlagadda Venkatrao|Gannavaram|Gannavaram YSRCP|Yarlagadda|Yarlagadda Venkatrao Press Meet|Yarlagadda Venkatrao|sakshi tv|telugu news|ycp leader yarlagadda venkata ramana|gannavaram mla vallabhaneni|gannavaram latest news|vallabhaneni vamsi meet jagan,76700,1507,46,67,https://i.ytimg.com/vi/35uh92S8KzI/default.jpg,False,False,2019-11-20,06:51:18,6,1,76700.0
QDBy9ZrKSSk,"Montu Pilot | Teaser | Saurav, Solanki, Chandreyee, Kanchan, Subrat | Bengali Web Series | hoichoi",2019-11-19T13:46:06.000Z,UCr0_xzS43ijsp0ab4XUGjkQ,Entertainment,Hoichoi,24,2019-11-21,saurav das|solanki ray|chadreyee ghosh|bengali web series|charitraheen|charitraheen hoichoi|hoichoi free subscription|hoichoi free episodes|naina ganguly|charitraheen bold scene|saurav das naina hot|naina ganguly rangeela,169084,2604,100,72,https://i.ytimg.com/vi/QDBy9ZrKSSk/default.jpg,False,False,2019-11-19,13:46:06,13,2,84542.0
Azcqme2_Mrc,Daily Current Affairs #99 | 20th Nov.2019 | दैनिक समसामयिकी एवं ईनामी प्रश्न | By Kumar Gaurav Sir,2019-11-20T02:01:25.000Z,UCLuBF4Xr1-BIpcpFFm7zp7w,Education,UTKARSH CLASSES JODHPUR,27,2019-11-21,utkarsh classes jodhpur|utkarsh classes|utkarsh|best coaching center in rajasthan|best institute for RAS|online gk quiz with prizes|online quiz contest to win prizes|win prizes by answering questions|utkarsh quiz|utkarsh bulletin|online quiz|daily bulletin|daily current gk|online prize quiz|utkarsh daily current gk|current gk by utkarsh classes,29286,2701,47,129,https://i.ytimg.com/vi/Azcqme2_Mrc/default.jpg,False,False,2019-11-20,02:01:25,2,1,29286.0
DvFGAhm6rF8,RGV releases 'Kamma Rajyam Lo Kadapa Reddlu' trailer - TV9,2019-11-20T11:14:52.000Z,UCPXTXMecYqnRKNdqdVOGSFg,News & Politics,TV9 Telugu Live,25,2019-11-21,tv9|tv9 telugu|tv9 telugu news|tv9 news|telugu news online|online news|tv9 andhra pradesh|tv9 telangana|telangana top news|trending news|tv9 latest news updates|tv9 breaking news|tv9 varthalu|RGV|RGV releases 'Kamma Rajyam Lo Kadapa Reddlu' trailer|Kamma Rajyam Lo Kadapa Reddlu|Tollywood|Latest News|RGV News|RGV VIdeos,60162,0,0,24,https://i.ytimg.com/vi/DvFGAhm6rF8/default.jpg,False,True,2019-11-20,11:14:52,11,1,60162.0
osmni_fxFvY,13 Crazy Gadgets On Amazon & Aliexpress || Musical Shoes Rs.99 to 500 rupees & 10K You Must Have,2019-11-19T14:47:05.000Z,UCM8iDt4q_YFgM7V2xT9TEVg,Science & Technology,Tech  FC,28,2019-11-21,10 cool gadgets|tech fc|new gadgets|gadgets|gadgets on amazon|new gadgets on amazon|top 5 gadgets|latest gadgets|technology|cool gadgets|gadgets under 50|unique gadgets|gadgets 2019|gadgets under 500 rs|gadgets under 100 rs|under 100 rs gadgets|under 500 rs gadgets|gadgets under 500|gadgets under 1000|available on amazon|on amazon|smart gadgets 2019|smart gadgets on amazon|electronic gadgets|smartphone gadgets|musical shoes,401441,5032,475,211,https://i.ytimg.com/vi/osmni_fxFvY/default.jpg,False,False,2019-11-19,14:47:05,14,2,200720.5
